term,alpha_i,alpha_not_i,alpha_0i
denis,0.0024311441969669285,137.27636212861114,137.27879327280812
denmark,0.0018572651095052032,103.41060646268663,103.41246372779614
denning,0.00494770396205447,82.62026049327667,82.62520819723873
dennis,0.0038767787073228934,237.55829291505012,237.56216969375745
denominations,0.002276163225449681,202.43363348442816,202.4359096476536
dense,0.0032365631942726757,236.3995711384117,236.40280770160595
density,0.006788913688200045,251.41152059124582,251.41830950493403
dent,0.0010060791403738469,46.34318183872801,46.34418791786838
denver,0.003102816474223472,117.44162067519741,117.44472349167164
deny,0.015997257824370895,199.28341438756237,199.29941164538675
denying,0.011579431381320537,355.5212155653632,355.53279499674454
department,0.003708442302109267,23.677351073844527,23.681059516146636
departments,0.005623516144230595,326.0869660242865,326.0925895404307
depend,0.01075243034127554,200.6370987501525,200.64785118049377
dependent,0.010561031303102585,304.1563442581134,304.1669052894165
depending,0.05706416019621895,753.1991316994864,753.2561958596826
depends,0.07601849432859802,865.951799943617,866.0278184379456
deployed,0.004325612435506483,477.34603213698546,477.35035774942094
deposit,0.0012411759373916554,66.60207524086091,66.60331641679831
deposited,0.0017025190254513621,106.80349007677403,106.80519259579948
depressed,0.0017563532499719442,76.98360341639133,76.9853597696413
depression,0.0013911727965304013,51.47408628228965,51.47547745508618
deprived,0.0029452101612494268,200.4979560689056,200.50090127906685
dept,0.0060490911346395585,99.19765569465022,99.20370478578486
depth,0.02663765156356762,508.9836374362064,509.01027508776997
deputy,0.008637746399291508,475.1419365182833,475.1505742646826
der,0.0076478848519350665,266.5259136707059,266.53356155555787
derek,0.002473937858480114,74.3358985195244,74.33837245738289
derive,0.0020701087963536473,100.47161915970155,100.4736892684979
derived,0.008905314261105406,178.37558817461044,178.38449348887156
des,0.012908556777044743,127.45350496264881,127.46641351942586
descent,0.006272024415730911,439.971220815162,439.97749283957774
describe,0.025235064331453793,325.78070051729924,325.8059355816307
described,0.22543146664048538,2186.006681654706,2186.2321131213466
describes,0.020536863206050117,309.11526379221203,309.1358006554181
describing,0.022071068692022407,579.219033156254,579.2411042249461
description,0.0357856487160947,280.018597585042,280.05438323375813
descriptions,0.033082000685104855,998.3710282066844,998.4041102073695
desert,0.010557892885423623,452.6432504576608,452.6538083505462
deserve,0.014894692160044269,341.2405037565455,341.25539844870553
deserved,0.004543295089554856,340.22428972496493,340.2288330200545
deserves,0.01857328072277186,1430.7592153303756,1430.7777886110985
deserving,0.002755348120871262,155.2997233318906,155.30247868001146
design,0.4625901563093949,4214.4990750813295,4214.961665237639
designated,0.00598093747642991,313.1093739366694,313.1153548741458
designed,0.07500465903993978,463.5455993914574,463.6206040504974
designer,0.013765620265815843,920.6388303958305,920.6525960160964
designers,0.005481199546325767,286.58552012035767,286.591001319904
designing,0.022963033937517145,1066.0058963525767,1066.0288593865141
designs,0.034462034810532546,1264.7807408331587,1264.8152028679692
desirable,0.0032917797887359107,104.14856529982748,104.15185707961622
desire,0.012939704867449973,170.15412641991054,170.167066124778
desired,0.010173014995087246,233.79138540359043,233.8015584185855
desires,0.0024366553369615735,107.85056449310169,107.85300114843865
desk,0.009772992688148912,205.365327318726,205.37510031141414
deskjet,0.0012851240132354955,43.81062202293349,43.81190714694672
desktop,0.014150943711119817,202.6716625143856,202.6858134580967
desperate,0.00344154317149524,135.25347479676336,135.25691633993486
despite,0.040399869245588305,368.4913344305613,368.5317342998069
destination,0.007230743213484527,573.0669892998811,573.0742200430947
destroy,0.008915947120530237,124.02083541006424,124.02975135718476
destroyed,0.011744208626497858,160.21853524868058,160.2302794573071
destroying,0.0050797710390084625,151.52109084167964,151.52617061271866
destruction,0.014621441935328902,431.8619426742724,431.87656411620776
destructive,0.001775520606437631,85.30040333553538,85.30217885614182
det,0.0017958698973227966,37.449262775244954,37.451058645142275
detail,0.018865390276064983,245.06978273397056,245.08864812424662
detailed,0.013290170864693482,161.3482486600058,161.3615388308705
detailing,0.0011948967930319537,75.64885937189256,75.6500542686856
details,0.0898910606894074,509.72780234226366,509.81769340295307
detect,0.009738616216501432,142.19372871659206,142.20346733280857
detected,0.0037082167895952727,195.40234592944066,195.40605414623025
detecting,0.00179813487423628,65.67628556573698,65.67808370061121
detection,0.002365268111439231,102.82875513081694,102.83112039892838
detector,0.0028401057370744023,56.31869366542007,56.32153377115714
detectors,0.002330445731799171,84.70424701302616,84.70657745875796
deter,0.006905515063212222,421.01328124403085,421.0201867590941
determination,0.0019696467399462425,84.08672340107954,84.08869304781949
determine,0.11018966072909506,1347.231673403557,1347.341863064286
determined,0.018193943883407337,271.4667267678286,271.48492071171205
determines,0.012378125023426197,890.363252707933,890.3756308329565
determining,0.006328243263368318,218.00724250432674,218.0135707475901
detroit,0.007903934757923989,65.22731338863296,65.23521732339088
dev,0.0031743259665339817,110.0637471936743,110.06692151964084
develop,0.10853756625168481,1570.4875506840824,1570.596088250334
developed,0.14658169948218755,1649.240581434045,1649.387163133527
developer,0.008096195379273231,387.97976679366286,387.9878629890421
developers,0.008133333982895239,253.47157221497366,253.47970554895656
developing,0.03100981026424902,466.9763448928164,467.0073547030807
development,0.03779359346029229,219.96962548486258,220.00741907832287
developments,0.0048064309397411725,336.66467851368515,336.6694849446249
device,0.03253485720769916,192.78373302395494,192.81626788116264
devices,0.029289540091440254,213.77238818396714,213.80167772405858
devil,0.008426405569529798,281.62252527088987,281.6309516764594
devils,0.004879954839733943,72.43607347223616,72.4409534270759
devoted,0.004015039058227675,107.9155143572884,107.91952939634663
devotion,0.002748151712501871,299.5716283582369,299.57437650994945
dg,0.0020064009221291115,88.29515138814119,88.29715778906332
dh,0.005916951772740296,221.85460219198052,221.86051914375327
di,0.0023051511814015245,82.6829629289873,82.6852680801687
diagnose,0.08322863437887175,21853.931424440703,21854.014653075083
diagnosed,0.00426220576155218,160.39079004015227,160.39505224591383
diagnosis,0.003040153025564377,83.7721133365107,83.77515348953627
diagnostic,0.002472861462820547,146.4146819415212,146.41715480298402
diagnostics,0.0012650580414000526,71.94390711572544,71.94517217376684
diagram,0.002175156611594425,82.52491668694333,82.52709184355493
diagrams,0.001682972060323819,129.8791001567608,129.88078312882115
dial,0.0031296314035097173,70.6473845960705,70.650514227474
dialog,0.003548000300211583,70.58362948125779,70.587177481558
dialogue,0.0021073643634589366,114.23995600462659,114.24206336899005
diameter,0.002327087749126257,167.59955358529913,167.60188067304827
diamond,0.00831629891400463,92.10013172841933,92.10844802733334
dice,0.0017217848000221831,111.25449224238649,111.25621402718652
dick,0.005412907106009467,206.86592517964226,206.87133808674827
dictate,0.0019073094912673224,122.16941937656088,122.17132668605215
dictatorship,0.004017822991887531,288.58931519435595,288.59333301734785
dictionary,0.04096278419357806,976.1221461824651,976.1631089666587
did,0.33556898149776515,316.7908762649423,317.1264452464401
didn,0.32003773239306577,543.1241487218081,543.4441864542011
die,0.0314189765325883,199.77744091709053,199.80885989362312
died,0.03382197855569844,267.2057019890587,267.2395239676144
diego,0.006450014272397956,109.60891410005246,109.61536411432486
dies,0.010529939885459841,645.7195486588506,645.7300785987361
diet,0.01391914540320641,237.27451841449465,237.28843755989786
diff,0.0016218646961084298,107.44482573214773,107.44644759684384
differ,0.010653060713587986,277.29440851524,277.3050615759536
difference,0.17380005151226596,706.0981418115178,706.2719418630301
differences,0.017684997312094886,155.27097286731083,155.28865786462293
different,0.2612711557225735,447.73277864084633,447.9940497965689
differential,0.0035240828636731026,96.01588629292603,96.0194103757897
differently,0.01264379318769986,314.51141147080784,314.52405526399554
differing,0.0022746285005634886,136.58607881408741,136.588353442588
differs,0.0015711069613232142,102.30145745818535,102.30302856514668
difficult,0.05112868104984659,289.0675272867018,289.1186559677517
difficulties,0.002721954589704256,119.83500516013747,119.83772711472717
difficulty,0.00616276399220148,107.60611376009717,107.61227652408938
diffie,0.007448497671332031,376.98365818078634,376.99110667845764
dig,0.014263810589799725,659.638759944789,659.6530237553787
digest,0.003266001019462367,105.00307643786434,105.0063424388838
digit,0.008258393586908434,539.5082414634245,539.5164998570114
digital,0.060818057205189145,491.7646421742677,491.8254602314729
digitized,0.0027968059611870547,113.36175661954006,113.36455342550124
dignity,0.002317139736459209,162.10448552302867,162.10680266276512
dim,0.0015150787644213652,89.6401664504155,89.64168152917993
dimensional,0.0031940713682146967,191.2586558469272,191.26184991829544
dimensions,0.007324133653078708,363.09818054384726,363.10550467750033
din,0.0013262032120998346,90.92406085692386,90.92538706013596
dineen,0.0013401580927685287,87.51406535764248,87.51540551573525
dinner,0.005280578213422311,282.83294776326983,282.8382283414833
diode,0.0019223787788273012,139.43982957482942,139.44175195360825
dip,0.002380844185449225,70.02842669640074,70.0308075405862
diplomatic,0.002254499707958427,126.68868691236592,126.69094141207388
dir,0.0032768410979261016,67.26333979772126,67.26661663881919
direct,0.03211170384758842,211.0683233168325,211.1004350206801
directed,0.009194036987892371,133.55752819067413,133.566722227662
direction,0.022627751004737708,171.0517203943395,171.07434814534423
directional,0.0011407296512776284,82.27245792077055,82.27359865042183
directions,0.008954791680851847,328.3451385839941,328.354093375675
directive,0.0018570807395087152,150.78634912152594,150.78820620226546
directly,0.061588595300796134,324.8346369478865,324.8962255431873
director,0.01917627961481454,287.5859594274541,287.60513570706894
directories,0.009776393907810259,184.32631287981974,184.33608927372754
directors,0.0015770554246057572,98.52341498252544,98.52499203795004
directory,0.02386892301134852,154.6457929037791,154.66966182679045
dirt,0.008091125767826342,253.65494169889925,253.66303282466708
dirty,0.004227247852689958,78.6089093431484,78.6131365910011
dis,0.0012907805991666497,64.7155925917361,64.71688337233526
disable,0.0036944429117658746,99.58791840073798,99.59161284364974
disabled,0.007273084848878648,299.17118264974556,299.1784557345944
disabling,0.008091053152730622,551.7967442510106,551.8048353041634
disadvantage,0.0011231844619002797,71.76115907270771,71.76228225716962
disagree,0.12286765753875607,1645.7196427435354,1645.8425104010742
disagreement,0.003791820832701196,206.78378915201344,206.78758097284614
disagrees,0.0017477926280516274,137.7881536557221,137.78990144835015
disappear,0.00363245354757498,105.30021179525032,105.3038442487979
disappeared,0.007660389524451072,328.0999224991594,328.10758288868385
disappears,0.003968881087630761,223.5669798339504,223.57094871503804
disappointed,0.0017593642798087751,80.98423943184868,80.98599879612848
disappointment,0.0019453967907198475,134.2417776385371,134.2437230353278
disarmed,0.009500627230418997,575.293516821684,575.3030174489144
disaster,0.034417661868254915,1599.4875291027404,1599.5219467646086
disbelief,0.0017912021131518078,110.87014643915056,110.87193764126371
disc,0.0018015060210004757,50.248483292294566,50.25028479831557
discarded,0.0048710771719235445,372.32239329908884,372.32726437626076
discharge,0.003546853917605005,188.64910511948514,188.65265197340275
disciples,0.0079192754050779,309.03093580885974,309.0388550842648
discipline,0.0034175476235151674,153.38281255930576,153.38623010692928
disciplined,0.003537615069536064,220.50417813077428,220.50771574584383
disclaimer,0.013175786790612716,183.94731912418183,183.96049491097244
disclaimers,0.03022631498124047,3825.4849454621612,3825.5151717771423
disclosure,0.009159173533854828,704.198262245413,704.2074214189469
disconnect,0.0016778361995202456,82.90877202791388,82.9104498641134
discount,0.0021024107682924057,71.59561237998189,71.59771479075017
discourse,0.0012014037627446888,89.2439568028065,89.24515820656924
discover,0.0048217227368691,161.43074054793175,161.4355622706686
discovered,0.04092014817027236,669.5775544800151,669.6184746281854
discoveries,0.0023209336021686833,189.65410043885254,189.6564213724547
discovery,0.004573317776506069,116.64095795323088,116.64553127100739
